file,function_or_class,label
github_repos\fastapi\tests\test_security_http_base_optional.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_base_optional.py,test_security_http_base,used
github_repos\fastapi\tests\test_security_http_base_optional.py,test_security_http_base_no_credentials,used
github_repos\fastapi\tests\test_security_http_base_optional.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic_no_credentials,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic_invalid_credentials,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic_non_basic_credentials,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic_no_credentials,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic_invalid_credentials,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic_non_basic_credentials,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic_no_credentials,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic_invalid_credentials,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic_non_basic_credentials,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_bearer.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_security_http_bearer,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_security_http_bearer_no_credentials,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_security_http_bearer_incorrect_scheme_credentials,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_security_http_bearer,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_security_http_bearer_no_credentials,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_security_http_bearer_incorrect_scheme_credentials,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_security_http_bearer,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_security_http_bearer_no_credentials,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_security_http_bearer_incorrect_scheme_credentials,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_digest.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_digest.py,test_security_http_digest,used
github_repos\fastapi\tests\test_security_http_digest.py,test_security_http_digest_no_credentials,used
github_repos\fastapi\tests\test_security_http_digest.py,test_security_http_digest_incorrect_scheme_credentials,used
github_repos\fastapi\tests\test_security_http_digest.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_digest_description.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_security_http_digest,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_security_http_digest_no_credentials,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_security_http_digest_incorrect_scheme_credentials,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,read_current_user,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_security_http_digest,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_security_http_digest_no_credentials,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_security_http_digest_incorrect_scheme_credentials,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_oauth2.py,get_current_user,used
github_repos\fastapi\tests\test_security_oauth2.py,login,used
github_repos\fastapi\tests\test_security_oauth2.py,read_current_user,used
github_repos\fastapi\tests\test_security_oauth2.py,test_security_oauth2,used
github_repos\fastapi\tests\test_security_oauth2.py,test_security_oauth2_password_other_header,used
github_repos\fastapi\tests\test_security_oauth2.py,test_security_oauth2_password_bearer_no_header,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_no_data,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_no_grant_type,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_incorrect_grant_type,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_correct_grant_type,used
github_repos\fastapi\tests\test_security_oauth2.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_oauth2.py,User,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_no_token,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_incorrect_token,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_token,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_no_token,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_incorrect_token,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_token,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,get_current_user,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,login,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,read_users_me,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_security_oauth2,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_security_oauth2_password_other_header,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_security_oauth2_password_bearer_no_header,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_no_data,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_no_grant_type,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_incorrect_grant_type,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_correct_data,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,User,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,get_current_user,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,login,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,read_users_me,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_security_oauth2,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_security_oauth2_password_other_header,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_security_oauth2_password_bearer_no_header,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_None,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_no_grant_type,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_incorrect_grant_type,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_correct_correct_grant_type,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,User,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_no_token,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_token,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_incorrect_token,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_no_token,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_token,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_incorrect_token,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_openid_connect.py,get_current_user,used
github_repos\fastapi\tests\test_security_openid_connect.py,read_current_user,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_security_oauth2,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_security_oauth2_password_other_header,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_security_oauth2_password_bearer_no_header,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_openid_connect.py,User,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,get_current_user,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,read_current_user,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_security_oauth2,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_security_oauth2_password_other_header,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_security_oauth2_password_bearer_no_header,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,User,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,get_current_user,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,read_current_user,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_security_oauth2,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_security_oauth2_password_other_header,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_security_oauth2_password_bearer_no_header,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_openapi_schema,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,User,used
github_repos\fastapi\tests\test_serialize_response.py,get_valid,used
github_repos\fastapi\tests\test_serialize_response.py,get_coerce,used
github_repos\fastapi\tests\test_serialize_response.py,get_validlist,used
github_repos\fastapi\tests\test_serialize_response.py,test_valid,used
github_repos\fastapi\tests\test_serialize_response.py,test_coerce,used
github_repos\fastapi\tests\test_serialize_response.py,test_validlist,used
github_repos\fastapi\tests\test_serialize_response.py,Item,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_valid,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_object,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_coerce,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_validlist,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_objectlist,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_no_response_model_object,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_no_response_model_objectlist,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_valid,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_object,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_coerce,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_validlist,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_objectlist,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_no_response_model_object,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_no_response_model_objectlist,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,Item,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_valid,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_coerce,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validlist,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validdict,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_valid_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_coerce_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validlist_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validdict_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_valid,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_coerce,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validlist,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validdict,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_valid_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_coerce_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validlist_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validdict_exclude_unset,used
github_repos\fastapi\tests\test_serialize_response_model.py,Item,used
github_repos\fastapi\tests\test_skip_defaults.py,get_root,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_unset,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_defaults,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_none,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_unset_none,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_defaults,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_unset,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_defaults,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_none,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_unset_none,used
github_repos\fastapi\tests\test_skip_defaults.py,SubModel,used
github_repos\fastapi\tests\test_skip_defaults.py,Model,used
github_repos\fastapi\tests\test_skip_defaults.py,ModelSubclass,used
github_repos\fastapi\tests\test_skip_defaults.py,ModelDefaults,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_item,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_item_not_found,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_starlette_item,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_starlette_item_not_found,used
github_repos\fastapi\tests\test_starlette_exception.py,test_no_body_status_code_exception_handlers,used
github_repos\fastapi\tests\test_starlette_exception.py,test_no_body_status_code_with_detail_exception_handlers,used
github_repos\fastapi\tests\test_starlette_exception.py,test_openapi_schema,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,int_convertor,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,float_convertor,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,path_convertor,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,query_convertor,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,test_route_converters_int,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,test_route_converters_float,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,test_route_converters_path,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,test_route_converters_query,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,test_url_path_for_path_convertor,used
github_repos\fastapi\tests\test_sub_callbacks.py,invoice_notification,used
github_repos\fastapi\tests\test_sub_callbacks.py,event_callback,used
github_repos\fastapi\tests\test_sub_callbacks.py,create_invoice,used
github_repos\fastapi\tests\test_sub_callbacks.py,test_get,used
github_repos\fastapi\tests\test_sub_callbacks.py,test_openapi_schema,used
github_repos\fastapi\tests\test_sub_callbacks.py,Invoice,used
github_repos\fastapi\tests\test_sub_callbacks.py,InvoiceEvent,used
github_repos\fastapi\tests\test_sub_callbacks.py,InvoiceEventReceived,used
github_repos\fastapi\tests\test_sub_callbacks.py,Event,used
github_repos\fastapi\tests\test_swagger_ui_init_oauth.py,test_swagger_ui,used
github_repos\fastapi\tests\test_swagger_ui_init_oauth.py,test_response,used
github_repos\fastapi\tests\test_tuples.py,post_model_with_tuple,used
github_repos\fastapi\tests\test_tuples.py,post_tuple_of_models,used
github_repos\fastapi\tests\test_tuples.py,hello,used
github_repos\fastapi\tests\test_tuples.py,test_model_with_tuple_valid,used
github_repos\fastapi\tests\test_tuples.py,test_model_with_tuple_invalid,used
github_repos\fastapi\tests\test_tuples.py,test_tuple_with_model_valid,used
github_repos\fastapi\tests\test_tuples.py,test_tuple_with_model_invalid,used
github_repos\fastapi\tests\test_tuples.py,test_tuple_form_valid,used
github_repos\fastapi\tests\test_tuples.py,test_tuple_form_invalid,used
github_repos\fastapi\tests\test_tuples.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tuples.py,ItemGroup,used
github_repos\fastapi\tests\test_tuples.py,Coordinate,used
github_repos\fastapi\tests\test_typing_python39.py,test_typing,used
github_repos\fastapi\tests\test_typing_python39.py,post_endpoint,used
github_repos\fastapi\tests\test_union_body.py,save_union_body,used
github_repos\fastapi\tests\test_union_body.py,test_post_other_item,used
github_repos\fastapi\tests\test_union_body.py,test_post_item,used
github_repos\fastapi\tests\test_union_body.py,test_openapi_schema,used
github_repos\fastapi\tests\test_union_body.py,Item,used
github_repos\fastapi\tests\test_union_body.py,OtherItem,used
github_repos\fastapi\tests\test_union_body_discriminator.py,test_discriminator_pydantic_v2,used
github_repos\fastapi\tests\test_union_body_discriminator.py,save_union_body_discriminator,used
github_repos\fastapi\tests\test_union_body_discriminator.py,FirstItem,used
github_repos\fastapi\tests\test_union_body_discriminator.py,OtherItem,used
github_repos\fastapi\tests\test_union_forms.py,post_union_form,used
github_repos\fastapi\tests\test_union_forms.py,test_post_user_form,used
github_repos\fastapi\tests\test_union_forms.py,test_post_company_form,used
github_repos\fastapi\tests\test_union_forms.py,test_invalid_form_data,used
github_repos\fastapi\tests\test_union_forms.py,test_empty_form,used
github_repos\fastapi\tests\test_union_forms.py,test_openapi_schema,used
github_repos\fastapi\tests\test_union_forms.py,UserForm,used
github_repos\fastapi\tests\test_union_forms.py,CompanyForm,used
github_repos\fastapi\tests\test_union_inherited_body.py,save_union_different_body,used
github_repos\fastapi\tests\test_union_inherited_body.py,test_post_extended_item,used
github_repos\fastapi\tests\test_union_inherited_body.py,test_post_item,used
github_repos\fastapi\tests\test_union_inherited_body.py,test_openapi_schema,used
github_repos\fastapi\tests\test_union_inherited_body.py,Item,used
github_repos\fastapi\tests\test_union_inherited_body.py,ExtendedItem,used
github_repos\fastapi\tests\test_validate_response.py,get_invalid,used
github_repos\fastapi\tests\test_validate_response.py,get_invalid_none,used
github_repos\fastapi\tests\test_validate_response.py,get_valid_none,used
github_repos\fastapi\tests\test_validate_response.py,get_innerinvalid,used
github_repos\fastapi\tests\test_validate_response.py,get_invalidlist,used
github_repos\fastapi\tests\test_validate_response.py,test_invalid,used
github_repos\fastapi\tests\test_validate_response.py,test_invalid_none,used
github_repos\fastapi\tests\test_validate_response.py,test_valid_none_data,used
github_repos\fastapi\tests\test_validate_response.py,test_valid_none_none,used
github_repos\fastapi\tests\test_validate_response.py,test_double_invalid,used
github_repos\fastapi\tests\test_validate_response.py,test_invalid_list,used
github_repos\fastapi\tests\test_validate_response.py,Item,used
github_repos\fastapi\tests\test_validate_response_dataclass.py,get_invalid,used
github_repos\fastapi\tests\test_validate_response_dataclass.py,get_innerinvalid,used
github_repos\fastapi\tests\test_validate_response_dataclass.py,get_invalidlist,used
github_repos\fastapi\tests\test_validate_response_dataclass.py,test_invalid,used
github_repos\fastapi\tests\test_validate_response_dataclass.py,test_double_invalid,used
github_repos\fastapi\tests\test_validate_response_dataclass.py,test_invalid_list,used
github_repos\fastapi\tests\test_validate_response_dataclass.py,Item,unused
github_repos\fastapi\tests\test_webhooks_security.py,new_subscription,used
github_repos\fastapi\tests\test_webhooks_security.py,test_dummy_webhook,used
github_repos\fastapi\tests\test_webhooks_security.py,test_openapi_schema,used
github_repos\fastapi\tests\test_webhooks_security.py,Subscription,used
github_repos\fastapi\tests\test_ws_dependencies.py,dependency_list,used
github_repos\fastapi\tests\test_ws_dependencies.py,create_dependency,used
github_repos\fastapi\tests\test_ws_dependencies.py,test_index,used
github_repos\fastapi\tests\test_ws_dependencies.py,test_routerindex,used
github_repos\fastapi\tests\test_ws_dependencies.py,test_routerprefixindex,used
github_repos\fastapi\tests\test_ws_dependencies.py,fun,used
github_repos\fastapi\tests\test_ws_router.py,make_app,used
github_repos\fastapi\tests\test_ws_router.py,test_app,used
github_repos\fastapi\tests\test_ws_router.py,test_router,used
github_repos\fastapi\tests\test_ws_router.py,test_prefix_router,used
github_repos\fastapi\tests\test_ws_router.py,test_native_prefix_router,used
github_repos\fastapi\tests\test_ws_router.py,test_router2,used
github_repos\fastapi\tests\test_ws_router.py,test_router_ws_depends,used
github_repos\fastapi\tests\test_ws_router.py,test_router_ws_depends_with_override,used
github_repos\fastapi\tests\test_ws_router.py,test_router_with_params,used
github_repos\fastapi\tests\test_ws_router.py,test_wrong_uri,used
github_repos\fastapi\tests\test_ws_router.py,websocket_middleware,used
github_repos\fastapi\tests\test_ws_router.py,test_depend_validation,used
github_repos\fastapi\tests\test_ws_router.py,test_depend_err_middleware,used
github_repos\fastapi\tests\test_ws_router.py,test_depend_err_handler,used
github_repos\fastapi\tests\test_ws_router.py,middleware_constructor,used
github_repos\fastapi\tests\test_ws_router.py,CustomError,used
github_repos\fastapi\tests\utils.py,pydantic_snapshot,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\app_pv1.py,lower_username,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\app_pv1.py,ModelB,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\app_pv1.py,ModelC,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\app_pv1.py,ModelA,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\test_filter_pydantic_sub_model_pv1.py,get_client,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\test_filter_pydantic_sub_model_pv1.py,test_filter_sub_model,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\test_filter_pydantic_sub_model_pv1.py,test_validator_is_cloned,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model\test_filter_pydantic_sub_model_pv1.py,test_openapi_schema,used
github_repos\fastapi\tests\test_modules_same_name_body\test_main.py,test_post,used
github_repos\fastapi\tests\test_modules_same_name_body\test_main.py,test_post_invalid,used
github_repos\fastapi\tests\test_modules_same_name_body\test_main.py,test_openapi_schema,used
github_repos\fastapi\tests\test_modules_same_name_body\app\a.py,compute,used
github_repos\fastapi\tests\test_modules_same_name_body\app\b.py,compute,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial001.py,test_path_operation,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial001.py,test_path_operation_not_found,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial002.py,test_path_operation,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial002.py,test_path_operation_img,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial002.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial003.py,test_path_operation,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial003.py,test_path_operation_not_found,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial003.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial004.py,test_path_operation,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial004.py,test_path_operation_img,used
github_repos\fastapi\tests\test_tutorial\test_additional_responses\test_tutorial004.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_additional_status_codes\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_additional_status_codes\test_tutorial001.py,test_update,used
github_repos\fastapi\tests\test_tutorial\test_additional_status_codes\test_tutorial001.py,test_create,used
github_repos\fastapi\tests\test_tutorial\test_advanced_middleware\test_tutorial001.py,test_middleware,used
github_repos\fastapi\tests\test_tutorial\test_advanced_middleware\test_tutorial002.py,test_middleware,used
github_repos\fastapi\tests\test_tutorial\test_advanced_middleware\test_tutorial003.py,test_middleware,used
github_repos\fastapi\tests\test_tutorial\test_background_tasks\test_tutorial001.py,test,used
github_repos\fastapi\tests\test_tutorial\test_background_tasks\test_tutorial002.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_background_tasks\test_tutorial002.py,test,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial001.py,test_main,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial001.py,test_openapi,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial001_01.py,test_redirect,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial001_01.py,test_no_redirect,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial002.py,test_main,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial002.py,test_openapi,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial003.py,test_main,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial003.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial004.py,test_main,used
github_repos\fastapi\tests\test_tutorial\test_behind_a_proxy\test_tutorial004.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_users_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_users_with_no_token,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_users_foo_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_users_foo_with_no_token,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_users_me_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_users_me_with_no_token,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_users_token_monica_with_no_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_with_no_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_plumbus_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_bar_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_plumbus_with_no_token,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_with_invalid_token,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_bar_with_invalid_token,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_with_missing_x_token_header,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_items_plumbus_with_missing_x_token_header,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_root_token_jessica,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_root_with_no_token,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_put_no_header,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_put_invalid_header,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_put,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_put_forbidden,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_admin,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_admin_invalid_header,used
github_repos\fastapi\tests\test_tutorial\test_bigger_applications\test_main.py,test_openapi_schema,used
